ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4849,58,32,145,94920,2,0.5,1,119,0,0,0,1,0
4851,63,39,119,91330,1,2.9,1,0,0,1,0,1,0
4852,55,31,124,93407,2,0.3,1,0,0,0,0,1,0
4854,45,19,41,91109,1,0.2,1,0,0,0,0,1,0
4855,44,20,105,91730,1,4.7,1,0,0,0,0,0,1
4856,58,32,130,94720,2,2.7,1,0,0,0,0,1,0
4861,51,25,34,93106,3,0.6,2,128,0,0,0,1,0
4863,33,7,44,95605,1,0.3,1,0,0,0,0,0,0
4867,41,17,71,94801,2,3.2,1,0,0,0,0,1,1
4872,46,22,53,95616,4,1.9,1,187,0,0,0,0,0
4874,59,35,165,94309,2,6.0,1,0,0,0,0,1,0
4876,61,36,54,94539,3,1.5,1,0,0,0,0,1,0
4879,34,9,41,92093,1,1.0,1,0,0,0,0,1,0
4880,40,15,43,90095,4,1.7,1,98,0,0,0,0,0
4881,56,32,79,92037,3,2.67,1,0,0,0,0,1,0
4883,43,19,73,94301,3,2.33,1,0,0,1,1,1,1
4886,54,30,28,92103,2,0.8,1,0,0,0,0,1,0
4889,25,1,121,93106,1,5.4,1,158,0,0,0,1,0
4890,58,28,58,90073,3,2.0,3,0,0,0,0,1,0
4892,56,31,61,90024,4,0.9,1,0,0,1,1,1,1
4896,45,20,201,92120,2,2.8,1,0,0,0,0,1,1
4897,40,15,81,94304,2,0.4,1,0,0,0,0,1,0
4898,43,18,44,91345,1,2.4,1,0,0,0,0,0,0
4901,26,1,74,90028,4,2.2,1,0,0,0,0,1,0
4903,33,8,58,90505,2,2.5,1,0,0,0,0,1,0
4904,40,15,18,94534,2,0.1,2,119,0,0,0,1,1
4905,64,40,88,94305,1,3.8,1,243,0,0,0,1,1
4906,62,37,19,93109,3,0.5,1,89,0,0,0,0,0
4909,40,16,138,92121,2,6.1,1,0,0,0,0,1,0
4911,48,22,120,90291,1,0.0,1,0,0,0,0,1,0
4912,46,22,153,94539,2,7.5,1,0,0,0,0,0,0
4915,65,39,94,92374,1,2.0,1,0,0,0,0,0,1
4917,29,5,123,90291,2,0.6,1,0,0,0,0,1,0
4920,41,16,68,92122,3,3.0,1,0,0,0,0,1,1
4923,31,5,28,90717,1,0.3,1,0,0,0,0,1,1
4924,40,15,73,92029,3,3.0,1,0,0,0,0,1,1
4925,36,12,89,91304,2,2.7,1,0,0,0,0,0,0
4930,62,36,39,92028,2,0.3,1,0,0,0,0,1,0
4933,59,35,111,91107,1,4.3,1,0,0,0,0,1,0
4934,47,23,94,92029,1,4.7,1,0,0,0,0,1,1
4936,59,33,81,94022,2,1.4,1,0,0,0,0,1,0
4938,33,8,162,94960,1,8.6,1,0,0,0,1,1,1
4940,54,29,70,92093,3,2.0,2,116,0,0,0,1,1
4941,46,22,19,92870,3,0.5,1,0,0,0,0,1,0
4943,52,26,109,94710,1,2.4,1,308,0,0,1,1,1
4946,42,18,49,95351,2,1.7,1,106,0,0,0,0,1
4948,39,13,41,95064,2,0.3,1,108,0,0,0,1,1
4949,44,20,43,95032,1,0.7,1,0,0,0,0,0,1
4950,29,5,64,94114,4,0.0,1,249,0,0,0,0,1
4951,47,23,19,90089,1,1.0,1,0,0,0,0,0,1
4954,47,21,32,95051,3,1.5,1,75,0,0,0,1,0
4955,45,19,22,94904,3,1.5,1,0,0,0,0,1,1
4965,53,27,110,90245,1,4.9,1,0,0,0,0,1,0
4967,41,17,34,91361,1,0.7,1,143,0,0,0,0,0
4969,58,32,41,93022,4,2.5,1,0,0,0,0,1,1
4976,38,11,29,95207,4,1.0,2,0,0,0,0,1,0
4981,29,5,135,95762,3,5.3,1,0,1,0,1,1,1
4982,34,9,195,90266,2,3.0,1,122,0,0,0,1,0
4983,36,10,45,95126,4,0.2,1,0,0,0,0,0,1
4984,51,26,72,95370,1,2.9,1,0,0,0,0,0,0
4989,34,8,85,95134,1,2.5,1,136,0,0,0,0,1
4994,45,21,218,91801,2,6.67,1,0,0,0,0,1,0
4997,30,4,15,92037,4,0.4,1,85,0,0,0,1,0
5000,28,4,83,92612,3,0.8,1,0,0,0,0,1,1
